,taxid,seasonality,curr,pnv,perc
3191,201750, resident,1.22214E+12,1.38724E+12,0.880991019
3193,64366, resident,13387272896,24385908992,0.548975759
3194,9014, resident,136418132.4,155598462.8,0.876731877
3195,8764, resident,63552139.88,417545621.1,0.152204063
3198,13151916, resident,17646405888,17744743936,0.994458187
3199,64369, resident,5393175154,7382927812,0.730492738
3201,64323, resident,3.07793E+11,3.65731E+11,0.841584622
3203,13152089, resident,56126360,76919552,0.729676117
3204,13151906, resident,1552739378,1792983984,0.866008504
3206,13152102, resident,157446256,257647344,0.611092098
3207,13151858, resident,8785818352,11611983254,0.756616519
3210,13152133, resident,966521137,2723311098,0.35490662
3214,8765, resident,36715.33203,82511.875,0.444970279
3217,282, resident,77874804608,1.03237E+11,0.754333917
3218,64311, resident,1.16451E+12,1.52976E+12,0.761240661
3219,283, resident,39019685383,74404102472,0.524429219
3222,13152405, resident,142404784,154917328,0.91923083
3223,13152020, resident,17773310684,18028069861,0.985868749
3224,64324, resident,1.29281E+12,1.44607E+12,0.894015746
3225,9865, resident,2.24156E+11,2.60489E+11,0.860520963
3226,13151928, resident,5069999431,10277125994,0.493328527
3227,13152034, resident,2.40694E+11,2.65983E+11,0.904925147
3228,13152431, resident,44218048,98933824,0.446945708
3230,64347, resident,6.58195E+11,1.05809E+12,0.622061828
3231,13152418, resident,550552276,731495648,0.752639168
3233,64318, resident,9.56217E+11,1.88689E+12,0.50676735
3234,13152337, resident,2.49859E+11,2.87502E+11,0.869069042
3235,13152004, resident,75723404685,81054844996,0.934224286
3236,13152747, resident,112716088,136814624,0.823859941
3237,64344, resident,89315263204,1.56769E+11,0.569723655
3238,64368, resident,1.98591E+11,2.49644E+11,0.795496826
3239,13152348, resident,1.32392E+11,2.5415E+11,0.520918638
3240,13151893, resident,3.40512E+11,4.18444E+11,0.813757227
3241,13155147, resident,666651070,1046056744,0.637299146
3244,13152672, resident,14735982324,31788333320,0.463565742
3245,64332, resident,7.39741E+11,8.18864E+11,0.903373869
3247,13152657, resident,1.16506E+11,1.6375E+11,0.711487959
3248,13152314, resident,23877314270,24919948479,0.95816066
3249,13151955, resident,5.15325E+11,5.78302E+11,0.89110017
3250,13152681, resident,1.43784E+11,2.29419E+11,0.62673274
3252,64326, resident,1.1605E+12,1.42637E+12,0.813604109
3253,13151869, resident,1.08205E+12,1.60641E+12,0.67358292
3256,13155360, resident,4960007.5,4960007.5,1
3258,13155188, resident,9174366592,17873277440,0.513300743
3261,13152784, resident,1.50429E+11,1.7292E+11,0.869933077
3264,64339, resident,1.54845E+12,1.78514E+12,0.867408959
3267,64346, resident,5.78178E+11,6.85426E+11,0.843531343
3270,13152717, resident,6.15551E+11,6.39765E+11,0.962151478
3271,13152731, resident,8.50518E+11,9.64124E+11,0.882165889
3272,13264383, resident,4362248306,5976517300,0.729898047
3273,13155258, resident,3.61507E+11,4.04294E+11,0.894169305
3274,13264340, resident,1.57121E+11,3.33358E+11,0.471326846
3275,13152776, resident,5.61348E+11,7.8661E+11,0.713628895
3276,13155328, resident,1.1309E+12,1.25407E+12,0.90178524
3278,13264485, resident,1.48801E+11,2.79135E+11,0.533079839
3279,13152763, resident,8.32019E+11,9.98464E+11,0.833298585
3280,13264616, resident,92189295744,94775286272,0.972714506
3281,13264282, resident,3.5153E+11,4.01051E+11,0.876520696
3282,13152706, resident,3.45703E+12,3.61975E+12,0.955046707
3283,13264776, resident,351540736,520160192,0.675831679
3284,13155139, resident,1.22951E+12,1.47807E+12,0.8318315
3285,13264272, resident,57924848928,90427291664,0.640568216
3286,13264638, resident,1.76252E+11,1.78847E+11,0.98548891
3287,13264680, resident,2.15354E+11,3.05977E+11,0.70382594
3288,13151944, resident,1.39223E+12,1.69141E+12,0.823115873
3289,13264508, resident,1.00149E+12,1.28737E+12,0.777928082
3291,13264725, resident,4.09032E+11,5.16534E+11,0.791878133
3292,13155297, resident,2.62364E+12,3.08643E+12,0.850056122
3294,13264571, resident,1.68837E+12,1.95212E+12,0.864886758
3295,13264705, resident,1.26902E+12,1.34624E+12,0.942639694
3296,13264526, resident,5.08116E+11,6.16473E+11,0.82423066
3297,13264935, resident,1.20944E+11,1.28131E+11,0.943910887
3298,13264896, resident,5.10889E+11,6.6397E+11,0.769445706
3299,13264466, resident,1.0899E+12,1.53309E+12,0.710916719
3300,13264593, resident,1.78421E+12,2.00835E+12,0.888398069
3301,13264315, resident,2.51416E+12,2.74525E+12,0.915822761
3302,13265019, resident,9704611718,24829851616,0.390844531
3303,13265041, resident,3470456981,7921940692,0.438081667
3304,13264424, resident,7.80606E+11,9.36317E+11,0.833698269
3305,13265194, resident,1.59421E+11,3.09162E+11,0.515654373
3306,13264548, resident,2.18546E+12,2.28589E+12,0.956067328
3307,13265170, resident,3.20679E+11,3.43193E+11,0.934397633
3308,13264975, resident,1.15027E+12,1.54812E+12,0.743015571
3309,13265387, resident,101863512,119339192,0.853562944
3310,13264251, resident,2.3928E+12,3.07569E+12,0.777969931
3311,13265354, resident,302674972,949730516,0.318695637
3313,13265215, resident,2.1335E+12,2.20659E+12,0.966876439
3314,13155243, resident,4.48834E+12,5.4333E+12,0.826080273
3315,13152251, resident,3.14763E+12,3.23968E+12,0.971586942
3316,13264749, resident,2.11467E+12,2.57576E+12,0.82098892
3317,13265104, resident,9.47772E+11,1.46272E+12,0.647950467
3318,13265234, resident,91105238856,1.66978E+11,0.54561238
3319,13264852, resident,9.35726E+11,1.57631E+12,0.593617675
3320,13264403, resident,2.03582E+12,2.54007E+12,0.801481186
3321,13264232, resident,2.84728E+12,3.17965E+12,0.895469176
3322,13265312, resident,1.80278E+12,2.04638E+12,0.880961239
3323,13152793, resident,2.62834E+12,2.94465E+12,0.89258265
3324,13265061, resident,2.49177E+11,4.81206E+11,0.517816451
3326,13265616, resident,55124760,55124760,1
3327,13265254, resident,1.79003E+12,1.91713E+12,0.933702835
3328,13264951, resident,86009374916,92862248758,0.926203878
3329,13265276, resident,7.20985E+11,9.37446E+11,0.769095049
3331,13265127, resident,65473307051,1.62366E+11,0.403245049
3332,13265149, resident,4.02963E+11,5.3898E+11,0.74763872
3333,13265544, resident,8.51921E+11,1.05345E+12,0.808697186
3334,13265569, resident,12768777812,19790646044,0.645192571
3335,13265333, resident,1.69421E+12,1.96319E+12,0.862990579
3337,13265824, resident,1319086208,1515124992,0.870612138
3338,13265717, resident,2.30028E+11,5.01267E+11,0.458893099
3339,13155307, resident,7.96192E+12,8.09302E+12,0.983800826
3340,13265293, resident,2.55053E+12,3.08521E+12,0.826694087
3341,13265414, resident,1.52084E+12,1.71475E+12,0.886915497
3342,13265878, resident,62631987136,69812650788,0.897143805
3343,13265441, resident,1.53521E+12,1.90307E+12,0.806703909
3344,13265085, resident,2.10607E+12,2.32998E+12,0.903897823
3345,197497, resident,8.21868E+12,1.04628E+13,0.785515649
3346,13265702, resident,1.95378E+12,2.57306E+12,0.759321006
3348,13265799, resident,3.15067E+11,4.41869E+11,0.713033357
3350,13265676, resident,1.25242E+12,1.49329E+12,0.838701255
3351,13265855, resident,2.30815E+11,2.34654E+11,0.983639943
3352,13265514, resident,2.71998E+12,2.86478E+12,0.949454713
3353,13265376, resident,2.32483E+12,3.01366E+12,0.771431352
3354,13265482, resident,3.27761E+12,3.35239E+12,0.977694023
3355,13265924, resident,3.50727E+11,5.24127E+11,0.669164336
3356,13265531, resident,3.20671E+12,3.42059E+12,0.937471433
3357,13265399, resident,2.53787E+12,3.2111E+12,0.79034263
3358,13265467, resident,3.20503E+12,3.48495E+12,0.919676956
3360,13288806, resident,37716957168,63312252162,0.595729197
3361,13265966, resident,1.30387E+12,1.47389E+12,0.884646413
3362,13265770, resident,2.29464E+11,2.37126E+11,0.967690127
3363,13288862, resident,6.51191E+11,7.33097E+11,0.888274222
3364,13265784, resident,1.18882E+12,2.06081E+12,0.576867836
3365,13288904, resident,7.07079E+11,8.57342E+11,0.824734059
3368,13265558, resident,4.40683E+12,5.11763E+12,0.86110807
3369,13289237, resident,25932569184,1.16469E+11,0.222656403
3370,13288935, resident,7.77516E+11,9.58782E+11,0.810941413
3371,13264792, resident,1.17699E+12,1.27922E+12,0.920089313
3372,13265740, resident,3.15437E+12,4.46532E+12,0.706414941
3373,13265644, resident,1.83247E+12,2.466E+12,0.743093311
3374,13265657, resident,3.95425E+12,4.25093E+12,0.930208898
3375,13265980, resident,2.57089E+12,3.48333E+12,0.738054651
3376,13265499, resident,5.59616E+12,5.92979E+12,0.943736646
3377,13265755, resident,3.74087E+12,3.94425E+12,0.948434716
3378,13290945, resident,20446440,21998210,0.929459261
3379,13288837, resident,8.67596E+11,1.21943E+12,0.711474855
3380,13265933, resident,2.4026E+12,2.99549E+12,0.802071814
3381,13290992, resident,190829032,495823192,0.384873146
3382,13290819, resident,4.48109E+11,5.27147E+11,0.850064761
3383,13290912, resident,86180890752,1.91264E+11,0.450586753
3386,13265900, resident,4.1322E+12,4.37288E+12,0.944961026
3387,13290868, resident,15729451274,56049729616,0.280633848
3390,13289055, resident,2.01194E+12,2.4656E+12,0.816007668
3393,13288920, resident,2.06494E+12,2.64283E+12,0.781336151
3394,13288989, resident,1.81704E+12,2.41916E+12,0.751103021
3395,13289212, resident,1.38529E+12,1.56176E+12,0.887002135
3396,13288870, resident,2.34518E+12,2.96225E+12,0.791689002
3397,13292102, resident,1.3352E+11,1.59626E+11,0.836454303
3398,13292248, resident,2.21549E+11,2.26191E+11,0.979475364
3399,13292656, resident,1.56409E+11,2.09723E+11,0.745790141
3400,13292076, resident,8.14825E+11,1.17278E+12,0.694780569
3401,13288818, resident,2.43722E+12,3.2438E+12,0.751347742
3402,13290840, resident,5.7746E+11,8.61293E+11,0.670457491
3403,13265867, resident,2.40038E+12,2.89067E+12,0.830387869
3404,13296806, resident,1.8691E+11,1.90276E+11,0.982308076
3405,13290830, resident,5.61169E+11,6.44159E+11,0.871165682
3406,13289333, resident,1.07074E+12,1.33188E+12,0.803929654
3409,13265994, breeding,1.78856E+12,1.87376E+12,0.954526751
3410,176328, resident,1.70009E+12,2.13073E+12,0.797891244
3411,13296775, resident,2.81461E+11,2.92114E+11,0.96353192
3412,13296754, resident,4.65766E+11,6.62113E+11,0.703454222
3413,13290962, resident,26526173421,30674192056,0.864771707
3414,13300404, resident,8.86942E+11,1.20251E+12,0.737577343
3415,13292706, resident,51758576046,1.59576E+11,0.324349946
3416,13290857, resident,2.05873E+12,2.65715E+12,0.774787347
3417,13288786, resident,4.868E+12,5.38232E+12,0.904443222
3418,13290802, resident,2.0408E+12,2.64952E+12,0.770255097
3419,13265994, nonbreeding,1.78856E+12,1.87376E+12,0.954526751
3421,13289308, resident,2.61968E+12,3.68637E+12,0.710639069
3422,13292136, resident,9.31512E+11,1.17818E+12,0.790639444
3423,13300421, resident,1.46202E+12,1.97937E+12,0.738630838
3427,13264994, resident,1.06397E+13,1.20079E+13,0.886057261
3428,13300639, resident,6.3516E+11,6.36727E+11,0.997538569
3429,13300623, resident,4.36269E+11,4.79554E+11,0.909739046
3430,13300358, resident,2.03037E+12,2.83106E+12,0.717177052
3431,13296705, resident,1.97698E+12,2.31395E+12,0.854373454
3432,13292716, resident,2.61804E+12,2.95573E+12,0.885749351
3434,13265913, resident,6.27007E+12,7.15388E+12,0.876458002
3435,13300480, resident,3.50855E+11,4.2521E+11,0.825132317
3436,13300841, resident,70834413632,1.25269E+11,0.565460014
3439,13300802, resident,1.10586E+12,1.31513E+12,0.840878579
3440,13301028, resident,68770071552,71429369344,0.962770247
3441,13483345, resident,147830512,154456640,0.9571004
3442,9316, resident,16075566.45,21615763.38,0.743696448
3446,13300925, resident,3.65436E+11,4.49532E+11,0.812924122
3447,13484151, resident,41566820,60499440,0.687061236
3449,13484259, resident,195436164,430150160,0.454344046
3450,13300737, resident,1.72281E+12,1.98169E+12,0.869364429
3453,14665363, resident,15412738,18499288,0.833153038
3454,14665504, resident,199313248,206315184,0.966061945
3456,14666153, resident,10710527,10710527,1
3457,13300786, resident,1.04364E+12,1.24273E+12,0.839797237
3458,13300516, resident,2.24461E+12,2.77198E+12,0.809751601
3459,13300653, resident,6.69917E+11,7.18925E+11,0.931831817
3465,14665893, resident,12318977663,27594003541,0.446436765
3466,14668705, resident,30881006352,31549571344,0.978809063
3467,203670, resident,62899854320,1.42898E+11,0.44017301
3468,194119, resident,12602491600,30474969505,0.413535823
3469,14669144, resident,643174592,1128359552,0.57000855
3470,13300710, resident,2.98686E+12,3.00369E+12,0.994398135
3471,44189, resident,17308262.25,348760491.5,0.049627933
3472,14669579, resident,3810911104,3861195136,0.986977081
3473,14668449, resident,85671797,351262768,0.243896606
3474,14668557, resident,27794691104,48298457248,0.575477825
3476,14669008, resident,4229466004,7172068406,0.589713562
3477,13300683, resident,4.0877E+12,4.17904E+12,0.978141435
3481,14668341, resident,22620742135,43276379890,0.522704122
3483,15155091, resident,598985124,4013602368,0.149238781
3484,15155778, resident,1680769072,2699302904,0.622667826
3485,15155194, resident,440143662.3,4194134754,0.104942661
3487,13301039, resident,7.65394E+11,1.02289E+12,0.748264373
3489,13300436, resident,1.33507E+12,2.00112E+12,0.667161806
3490,14669350, resident,16992055951,19037681513,0.892548598
3491,13300876, resident,2.28874E+12,2.8274E+12,0.809484804
3495,15156955, resident,1.02616E+11,1.03053E+11,0.995762254
3496,15157546, resident,30474530,48670296,0.626142278
3497,14669188, resident,10968812547,11994571110,0.914481431
3498,15155600, resident,4.86432E+11,5.79235E+11,0.839784535
3499,15154478, resident,5.80498E+11,6.56875E+11,0.883726895
3500,15158091, resident,2.64112E+11,2.70511E+11,0.976345373
3502,13300770, resident,3.07657E+12,3.94952E+12,0.778973883
3504,39906, resident,158973128,221306054,0.71834062
3505,15157826, resident,2.31823E+11,2.40002E+11,0.965919207
3507,15157953, resident,52387698316,59361880264,0.882514133
3508,15158430, resident,1.94154E+11,3.51761E+11,0.551948937
3509,13301008, resident,1.87032E+12,2.21841E+12,0.843089991
3511,15157565, resident,3.62166E+11,3.93422E+11,0.920554071
3512,15158505, resident,1.20988E+11,3.21563E+11,0.376251304
3513,13300388, resident,5.80963E+12,6.70088E+12,0.866995657
3514,15158448, resident,5.1807E+11,8.59588E+11,0.602695284
3515,13300560, resident,4.35865E+12,4.98172E+12,0.874928531
3516,13300910, resident,2.10555E+12,2.68874E+12,0.783099134
3517,15158533, resident,9.4229E+11,1.05174E+12,0.895936458
3519,15179117, resident,26641427968,27148123392,0.981335895
3520,15158749, resident,4.206E+11,6.08605E+11,0.691088655
3522,15177651, resident,2.39618E+11,7.89935E+11,0.303339295
3526,13300938, resident,2.87296E+12,3.95583E+12,0.726261367
3527,15156936, resident,2.52615E+12,3.05287E+12,0.827468018
3528,15179235, resident,28441117184,29150152064,0.97567646
3530,15158016, resident,2.19267E+12,2.3409E+12,0.936676256
